ProvinceName,ProvinceID,ProvinceCode,DistrictName,DistrictCode,DistrictID,WardName,Code,WardCode
Sóc Tr_ng,218,,Th_ xã V_nh Châu,5907,2272,Ph__ng 1,1,590701
Sóc Tr_ng,218,,Th_ xã V_nh Châu,5907,2272,Xã Hòa _ông,5,590705
Sóc Tr_ng,218,,Th_ xã V_nh Châu,5907,2272,Ph__ng Khánh Hòa,3,590703
Sóc Tr_ng,218,,Th_ xã V_nh Châu,5907,2272,Xã V_nh Hi_p,9,590709
Sóc Tr_ng,218,,Th_ xã V_nh Châu,5907,2272,Xã V_nh H_i,8,590708
Sóc Tr_ng,218,,Th_ xã V_nh Châu,5907,2272,Xã L_c Hòa,6,590706
Sóc Tr_ng,218,,Th_ xã V_nh Châu,5907,2272,Ph__ng 2,2,590702
Sóc Tr_ng,218,,Th_ xã V_nh Châu,5907,2272,Ph__ng V_nh Ph__c,4,590704
Sóc Tr_ng,218,,Th_ xã V_nh Châu,5907,2272,Xã V_nh Tân,10,590710
Sóc Tr_ng,218,,Th_ xã V_nh Châu,5907,2272,Xã Lai Hòa,7,590707
Sóc Tr_ng,218,,Huy_n Tr_n __,5911,2037,Xã __i Ân  2,3,591103
Sóc Tr_ng,218,,Huy_n Tr_n __,5911,2037,Th_ tr_n Tr_n __,2,591102
Sóc Tr_ng,218,,Huy_n Tr_n __,5911,2037,Xã Liêu Tú,5,591105
Sóc Tr_ng,218,,Huy_n Tr_n __,5911,2037,Xã L_ch H_i Th__ng,4,591104
Sóc Tr_ng,218,,Huy_n Tr_n __,5911,2037,Th_ tr_n L_ch H_i Th__ng,1,591101
Sóc Tr_ng,218,,Huy_n Tr_n __,5911,2037,Xã Trung Bình,9,591109
Sóc Tr_ng,218,,Huy_n Tr_n __,5911,2037,Xã Tài V_n,6,591106
Sóc Tr_ng,218,,Huy_n Tr_n __,5911,2037,Xã Viên An,10,591110
Sóc Tr_ng,218,,Huy_n Tr_n __,5911,2037,Xã Th_nh Th_i An,7,591107
Sóc Tr_ng,218,,Huy_n Tr_n __,5911,2037,Xã Th_nh Th_i Thu_n,8,591108
Sóc Tr_ng,218,,Huy_n Tr_n __,5911,2037,Xã Viên Bình,11,591111
S_n La,266,,Thành ph_ S_n La,1401,1677,Ph__ng Chi_ng L_,3,140103
S_n La,266,,Thành ph_ S_n La,1401,1677,Ph__ng Tô Hi_u,7,140107
S_n La,266,,Thành ph_ S_n La,1401,1677,Ph__ng Quy_t Th_ng,6,140106
S_n La,266,,Thành ph_ S_n La,1401,1677,Ph__ng Quy_t Tâm,5,140105
S_n La,266,,Thành ph_ S_n La,1401,1677,Xã Chi_ng C_,8,140108
S_n La,266,,Thành ph_ S_n La,1401,1677,Xã Chi_ng _en,9,140109
S_n La,266,,Thành ph_ S_n La,1401,1677,Xã Chi_ng Xôm,11,140111
S_n La,266,,Thành ph_ S_n La,1401,1677,Ph__ng Chi_ng An,1,140101
S_n La,266,,Thành ph_ S_n La,1401,1677,Ph__ng Chi_ng C_i,2,140102
S_n La,266,,Thành ph_ S_n La,1401,1677,Xã Chi_ng Ng_n,10,140110
S_n La,266,,Thành ph_ S_n La,1401,1677,Xã Hua La,12,140112
S_n La,266,,Thành ph_ S_n La,1401,1677,Ph__ng Chi_ng Sinh,4,140104
S_n La,266,,Huy_n Qu_nh Nhai,1402,2204,Xã M__ng Chiên,6,140206
S_n La,266,,Huy_n Qu_nh Nhai,1402,2204,Xã Cà Nàng,1,140201
S_n La,266,,Huy_n Qu_nh Nhai,1402,2204,Xã Chi_ng Khay,3,140203
S_n La,266,,Huy_n Qu_nh Nhai,1402,2204,Xã M__ng Giôn,8,140208
S_n La,266,,Huy_n Qu_nh Nhai,1402,2204,Xã Pá Ma Pha Khinh,11,140211
S_n La,266,,Huy_n Qu_nh Nhai,1402,2204,Xã Chi_ng _n,5,140205
S_n La,266,,Huy_n Qu_nh Nhai,1402,2204,Xã M__ng Giàng,7,140207
S_n La,266,,Huy_n Qu_nh Nhai,1402,2204,Xã Chi_ng B_ng,2,140202
S_n La,266,,Huy_n Qu_nh Nhai,1402,2204,Xã M__ng S_i,9,140209
S_n La,266,,Huy_n Qu_nh Nhai,1402,2204,Xã N_m ét,10,140210
S_n La,266,,Huy_n Qu_nh Nhai,1402,2204,Xã Chi_ng Khoang,4,140204
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Th_ tr_n Thu_n Châu,1,140401
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Ph_ng Lái,24,140424
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã M__ng é,19,140419
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Chi_ng Pha,10,140410
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Chi_ng La,6,140406
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Chi_ng Ngàm,8,140408
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Li_p Tè,15,140415
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã é Tòng,14,140414
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Ph_ng L_p,25,140425
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Chi_ng S_,11,140411
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Chi_ng Ly,7,140407
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Nong Lay,22,140422
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã M__ng Khiêng,20,140420
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã M__ng Bám,18,140418
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Long H_,16,140416
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Chi_ng Bôm,5,140405
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Thôn Mòn,27,140427
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Tòng L_nh,29,140429
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Tòng C_,28,140428
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Bó M__i,3,140403
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Co M_,12,140412
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Púng Tra,26,140426
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Chi_ng P_c,9,140409
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã N_m L_u,21,140421
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Bon Ph_ng,4,140404
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Co Tòng,13,140413
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Mu_i N_i,17,140417
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã Pá Lông,23,140423
S_n La,266,,Huy_n Thu_n Châu,1404,2032,Xã B_n L_m,2,140402
S_n La,266,,Huy_n M__ng La,1403,3230,Th_ tr_n Ít Ong,1,140301
S_n La,266,,Huy_n M__ng La,1403,3230,Xã N_m Giôn,12,140312
S_n La,266,,Huy_n M__ng La,1403,3230,Xã Chi_ng Lao,5,140305
S_n La,266,,Huy_n M__ng La,1403,3230,Xã Hua Trai,8,140308
S_n La,266,,Huy_n M__ng La,1403,3230,Xã Ng_c Chi_n,14,140314
S_n La,266,,Huy_n M__ng La,1403,3230,Xã M__ng Trai,11,140311
S_n La,266,,Huy_n M__ng La,1403,3230,Xã N_m P_m,13,140313
S_n La,266,,Huy_n M__ng La,1403,3230,Xã Chi_ng Muôn,6,140306
S_n La,266,,Huy_n M__ng La,1403,3230,Xã Chi_ng Ân,2,140302
S_n La,266,,Huy_n M__ng La,1403,3230,Xã Pi Toong,15,140315
S_n La,266,,Huy_n M__ng La,1403,3230,Xã Chi_ng Công,3,140303
S_n La,266,,Huy_n M__ng La,1403,3230,Xã T_ Bú,16,140316
S_n La,266,,Huy_n M__ng La,1403,3230,Xã Chi_ng San,7,140307
S_n La,266,,Huy_n M__ng La,1403,3230,Xã M__ng Bú,9,140309
S_n La,266,,Huy_n M__ng La,1403,3230,Xã Chi_ng Hoa,4,140304
S_n La,266,,Huy_n M__ng La,1403,3230,Xã M__ng Chùm,10,140310
S_n La,266,,Huy_n B_c Yên,1405,2079,Th_ tr_n B_c Yên,1,140501
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã Phiêng Ban,11,140511
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã Hang Chú,5,140505
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã Xín Vàng,16,140516
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã Tà Xùa,15,140515
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã Háng __ng,6,140506
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã B_c Ngà,2,140502
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã Làng Ch_u,9,140509
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã Chim Vàn,4,140504
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã M__ng Khoa,10,140510
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã Song Pe,13,140513
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã H_ng Ngài,7,140507
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã T_ Khoa,14,140514
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã Hua Nhàn,8,140508
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã Phiêng Kôn,12,140512
S_n La,266,,Huy_n B_c Yên,1405,2079,Xã Chi_ng S_i,3,140503
S_n La,266,,Huy_n Phù Yên,1406,1996,Th_ tr_n Phù Yên,1,140601
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã Su_i T_,20,140620
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã M__ng Th_i,15,140615
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã M__ng C_i,12,140612
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã Quang Huy,17,140617
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã Huy B_c,5,140605
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã Huy Th__ng,8,140608
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã Tân Lang,21,140621
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã Gia Phù,4,140604
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã T__ng Phù,25,140625
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã Huy H_,6,140606
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã Huy Tân,7,140607
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã M__ng Lang,14,140614
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã Su_i Bau,19,140619
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã Huy T__ng,9,140609
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã M__ng Do,13,140613
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã S_p Xa,18,140618
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã T__ng Th__ng,26,140626
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã T__ng Ti_n,27,140627
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã T__ng Phong,24,140624
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã T__ng H_,23,140623
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã Kim Bon,10,140610
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã M__ng Bang,11,140611
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã _á __,3,140603
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã Tân Phong,22,140622
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã Nam Phong,16,140616
S_n La,266,,Huy_n Phù Yên,1406,1996,Xã B_c Phong,2,140602
S_n La,266,,Huy_n M_c Châu,1410,1976,Th_ tr_n M_c Châu,1,141001
S_n La,266,,Huy_n M_c Châu,1410,1976,Th_ tr_n NT M_c Châu,2,141002
S_n La,266,,Huy_n M_c Châu,1410,1976,Xã Chi_ng S_n,5,141005
S_n La,266,,Huy_n M_c Châu,1410,1976,Xã Tân H_p,14,141014
S_n La,266,,Huy_n M_c Châu,1410,1976,Xã Qui H__ng,12,141012
S_n La,266,,Huy_n M_c Châu,1410,1976,Xã Tân L_p,15,141015
S_n La,266,,Huy_n M_c Châu,1410,1976,Xã Nà M__ng,10,141010
S_n La,266,,Huy_n M_c Châu,1410,1976,Xã Tà Lai,13,141013
S_n La,266,,Huy_n M_c Châu,1410,1976,Xã Chi_ng H_c,3,141003
S_n La,266,,Huy_n M_c Châu,1410,1976,Xã Hua P_ng,7,141007
S_n La,266,,Huy_n M_c Châu,1410,1976,Xã Chi_ng Kh_a,4,141004
S_n La,266,,Huy_n M_c Châu,1410,1976,Xã M__ng Sang,9,141009
S_n La,266,,Huy_n M_c Châu,1410,1976,Xã _ông Sang,6,141006
S_n La,266,,Huy_n M_c Châu,1410,1976,Xã Phiêng Luông,11,141011
S_n La,266,,Huy_n M_c Châu,1410,1976,Xã Lóng S_p,8,141008
S_n La,266,,Huy_n Yên Châu,1408,2267,Th_ tr_n Yên Châu,1,140801
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã Chi_ng _ông,2,140802
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã S_p V_t,12,140812
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã Chi_ng Sàng,7,140807
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã Chi_ng P_n,6,140806
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã Viêng Lán,14,140814
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã Chi_ng H_c,3,140803
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã M__ng L_m,10,140810
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã Chi_ng On,5,140805
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã Yên S_n,15,140815
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã Chi_ng Khoi,4,140804
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã Tú Nang,13,140813
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã Lóng Phiêng,9,140809
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã Phiêng Khoài,11,140811
S_n La,266,,Huy_n Yên Châu,1408,2267,Xã Chi_ng T__ng,8,140808
S_n La,266,,Huy_n Mai S_n,1407,1971,Th_ tr_n Hát Lót,1,140701
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Chi_ng Sung,11,140711
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã M__ng B_ng,15,140715
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Chi_ng Ch_n,3,140703
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã M__ng Tranh,17,140717
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Chi_ng Ban,2,140702
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Chi_ng Mung,9,140709
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã M__ng Bon,16,140716
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Chi_ng Chung,4,140704
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Chi_ng Mai,8,140708
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Hát Lót,14,140714
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Nà Pó,19,140719
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Cò  Nòi,13,140713
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Chi_ng N_i,10,140710
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Phiêng C_m,20,140720
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Chi_ng Dong,5,140705
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Chi_ng Kheo,6,140706
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Chi_ng Ve,12,140712
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Chi_ng L__ng,7,140707
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Phiêng P_n,21,140721
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Nà _t,18,140718
S_n La,266,,Huy_n Mai S_n,1407,1971,Xã Tà H_c,22,140722
S_n La,266,,Huy_n Sông Mã,1409,2007,Th_ tr_n Sông Mã,1,140901
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã Bó Sinh,2,140902
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã Pú P_u,18,140918
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã Chi_ng Phung,7,140907
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã Chi_ng En,4,140904
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã M__ng L_m,13,140913
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã N_m Ty,17,140917
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã __a Mòn,9,140909
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã Yên H_ng,19,140919
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã Chi_ng S_,8,140908
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã Nà Ng_u,15,140915
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã N_m M_n,16,140916
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã Chi_ng Khoong,5,140905
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã Chi_ng Cang,3,140903
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã Hu_i M_t,10,140910
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã M__ng Sai,14,140914
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã M__ng Cai,11,140911
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã M__ng Hung,12,140912
S_n La,266,,Huy_n Sông Mã,1409,2007,Xã Chi_ng Kh__ng,6,140906
S_n La,266,,Huy_n S_p C_p,1411,3266,Xã Sam Kha,7,141107
S_n La,266,,Huy_n S_p C_p,1411,3266,Xã Púng Bánh,6,141106
S_n La,266,,Huy_n S_p C_p,1411,3266,Xã X_p C_p,8,141108
S_n La,266,,Huy_n S_p C_p,1411,3266,Xã D_m Cang,1,141101
S_n La,266,,Huy_n S_p C_p,1411,3266,Xã N_m L_nh,5,141105
S_n La,266,,Huy_n S_p C_p,1411,3266,Xã M__ng Lèo,3,141103
S_n La,266,,Huy_n S_p C_p,1411,3266,Xã M__ng Và,4,141104
S_n La,266,,Huy_n S_p C_p,1411,3266,Xã M__ng L_n,2,141102
S_n La,266,,Huy_n Vân H_,1412,2255,Xã Su_i Bàng,10,141210
S_n La,266,,Huy_n Vân H_,1412,2255,Xã Song Kh_a,9,141209
S_n La,266,,Huy_n Vân H_,1412,2255,Xã Liên Hoà,4,141204
S_n La,266,,Huy_n Vân H_,1412,2255,Xã Tô Múa,12,141212
S_n La,266,,Huy_n Vân H_,1412,2255,Xã M__ng Tè,7,141207
S_n La,266,,Huy_n Vân H_,1412,2255,Xã Chi_ng Khoa,1,141201
S_n La,266,,Huy_n Vân H_,1412,2255,Xã M__ng Men,6,141206
S_n La,266,,Huy_n Vân H_,1412,2255,Xã Quang Minh,8,141208
S_n La,266,,Huy_n Vân H_,1412,2255,Xã Vân H_,13,141213
S_n La,266,,Huy_n Vân H_,1412,2255,Xã Lóng Luông,5,141205
S_n La,266,,Huy_n Vân H_,1412,2255,Xã Chi_ng Yên,3,141203
S_n La,266,,Huy_n Vân H_,1412,2255,Xã Chi_ng Xuân,2,141202
S_n La,266,,Huy_n Vân H_,1412,2255,Xã Xuân Nha,14,141214
S_n La,266,,Huy_n Vân H_,1412,2255,Xã Tân Xuân,11,141211
Tây Ninh,240,,Thành ph_ Tây Ninh,4601,1626,Ph__ng 1,1,460101
Tây Ninh,240,,Thành ph_ Tây Ninh,4601,1626,Ph__ng 3,3,460103
Tây Ninh,240,,Thành ph_ Tây Ninh,4601,1626,Ph__ng 4,4,460104
Tây Ninh,240,,Thành ph_ Tây Ninh,4601,1626,Ph__ng Hi_p Ninh,5,460105
Tây Ninh,240,,Thành ph_ Tây Ninh,4601,1626,Ph__ng 2,2,460102
Tây Ninh,240,,Thành ph_ Tây Ninh,4601,1626,Xã Th_nh Tân,10,460110
Tây Ninh,240,,Thành ph_ Tây Ninh,4601,1626,Xã Tân Bình,9,460109
Tây Ninh,240,,Thành ph_ Tây Ninh,4601,1626,Xã Bình Minh,8,460108
Tây Ninh,240,,Thành ph_ Tây Ninh,4601,1626,Ph__ng Ninh S_n,6,460106
Tây Ninh,240,,Thành ph_ Tây Ninh,4601,1626,Ph__ng Ninh Th_nh,7,460107
Tây Ninh,240,,Huy_n Tân Biên,4602,1862,Th_ tr_n Tân Biên,1,460201
Tây Ninh,240,,Huy_n Tân Biên,4602,1862,Xã Tân L_p,5,460205
Tây Ninh,240,,Huy_n Tân Biên,4602,1862,Xã Th_nh B_c,7,460207
Tây Ninh,240,,Huy_n Tân Biên,4602,1862,Xã Tân Bình,4,460204
Tây Ninh,240,,Huy_n Tân Biên,4602,1862,Xã Th_nh Bình,8,460208
Tây Ninh,240,,Huy_n Tân Biên,4602,1862,Xã Th_nh Tây,9,460209
Tây Ninh,240,,Huy_n Tân Biên,4602,1862,Xã Hòa Hi_p,2,460202
Tây Ninh,240,,Huy_n Tân Biên,4602,1862,Xã Tân Phong,6,460206
Tây Ninh,240,,Huy_n Tân Biên,4602,1862,Xã M_ Công,3,460203
Tây Ninh,240,,Huy_n Tân Biên,4602,1862,Xã Trà Vong,10,460210
Tây Ninh,240,,Huy_n Tân Châu,4603,1863,Th_ tr_n Tân Châu,1,46031
Tây Ninh,240,,Huy_n Tân Châu,4603,1863,Xã Tân Hà,5,46035
Tây Ninh,240,,Huy_n Tân Châu,4603,1863,Xã Tân _ông,4,46034
Tây Ninh,240,,Huy_n Tân Châu,4603,1863,Xã Tân H_i,8,46038
Tây Ninh,240,,Huy_n Tân Châu,4603,1863,Xã Tân Hòa,7,46037
Tây Ninh,240,,Huy_n Tân Châu,4603,1863,Xã Su_i Ngô,3,46033
Tây Ninh,240,,Huy_n Tân Châu,4603,1863,Xã Su_i Dây,2,46032
Tây Ninh,240,,Huy_n Tân Châu,4603,1863,Xã Tân Hi_p,6,46036
Tây Ninh,240,,Huy_n Tân Châu,4603,1863,Xã Th_nh _ông,12,460312
Tây Ninh,240,,Huy_n Tân Châu,4603,1863,Xã Tân Thành,11,460311
Tây Ninh,240,,Huy_n Tân Châu,4603,1863,Xã Tân Phú,10,460310
Tây Ninh,240,,Huy_n Tân Châu,4603,1863,Xã Tân H_ng,9,46039
Tây Ninh,240,,Huy_n D__ng Minh Châu,4604,1864,Th_ tr_n D__ng Minh Châu,1,460401
Tây Ninh,240,,Huy_n D__ng Minh Châu,4604,1864,Xã Su_i _á,10,460410
Tây Ninh,240,,Huy_n D__ng Minh Châu,4604,1864,Xã Phan,7,460407
Tây Ninh,240,,Huy_n D__ng Minh Châu,4604,1864,Xã Ph__c Ninh,9,460409
Tây Ninh,240,,Huy_n D__ng Minh Châu,4604,1864,Xã Ph__c Minh,8,460408
Tây Ninh,240,,Huy_n D__ng Minh Châu,4604,1864,Xã Bàu N_ng,2,460402
Tây Ninh,240,,Huy_n D__ng Minh Châu,4604,1864,Xã Chà Là,5,460405
Tây Ninh,240,,Huy_n D__ng Minh Châu,4604,1864,Xã C_u Kh_i,4,460404
Tây Ninh,240,,Huy_n D__ng Minh Châu,4604,1864,Xã B_n C_i,3,460403
Tây Ninh,240,,Huy_n D__ng Minh Châu,4604,1864,Xã L_c Ninh,6,460406
Tây Ninh,240,,Huy_n D__ng Minh Châu,4604,1864,Xã Truông Mít,11,460411
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Th_ tr_n Châu Thành,1,46051
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã H_o ___c,6,46056
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã Ph__c Vinh,11,460511
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã __ng Kh_i,5,46055
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã Thái Bình,12,460512
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã An C_,3,46053
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã Biên Gi_i,4,46054
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã Hòa Th_nh,8,46058
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã Trí Bình,15,460515
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã Hòa H_i,7,46057
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã An Bình,2,46052
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã Thanh _i_n,13,460513
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã Thành Long,14,460514
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã Ninh _i_n,10,460510
Tây Ninh,240,,Huy_n Châu Thành,4605,1720,Xã Long V_nh,9,46059
Tây Ninh,240,,Huy_n Hòa Thành,4606,1721,Th_ tr_n Hòa Thành,1,460601
Tây Ninh,240,,Huy_n Hòa Thành,4606,1721,Xã Hi_p Tân,2,460602
Tây Ninh,240,,Huy_n Hòa Thành,4606,1721,Xã Long Thành B_c,3,460603
Tây Ninh,240,,Huy_n Hòa Thành,4606,1721,Xã Tr__ng Hòa,7,460607
Tây Ninh,240,,Huy_n Hòa Thành,4606,1721,Xã Tr__ng _ông,6,460606
Tây Ninh,240,,Huy_n Hòa Thành,4606,1721,Xã Long Thành Trung,5,460605
Tây Ninh,240,,Huy_n Hòa Thành,4606,1721,Xã Tr__ng Tây,8,460608
Tây Ninh,240,,Huy_n Hòa Thành,4606,1721,Xã Long Thành Nam,4,460604
Tây Ninh,240,,Huy_n Gò D_u,4608,1866,Th_ tr_n Gò D_u,1,460801
Tây Ninh,240,,Huy_n Gò D_u,4608,1866,Xã Th_nh __c,8,460808
Tây Ninh,240,,Huy_n Gò D_u,4608,1866,Xã C_m Giang,3,460803
Tây Ninh,240,,Huy_n Gò D_u,4608,1866,Xã Hi_p Th_nh,4,460804
Tây Ninh,240,,Huy_n Gò D_u,4608,1866,Xã Bàu __n,2,460802
Tây Ninh,240,,Huy_n Gò D_u,4608,1866,Xã Ph__c Th_nh,6,460806
Tây Ninh,240,,Huy_n Gò D_u,4608,1866,Xã Ph__c _ông,5,460805
Tây Ninh,240,,Huy_n Gò D_u,4608,1866,Xã Ph__c Tr_ch,7,460807
Tây Ninh,240,,Huy_n Gò D_u,4608,1866,Xã Thanh Ph__c,9,460809
Tây Ninh,240,,Huy_n B_n C_u,4607,1865,Th_ tr_n B_n C_u,1,460701
Tây Ninh,240,,Huy_n B_n C_u,4607,1865,Xã Long Ch_,4,460704
Tây Ninh,240,,Huy_n B_n C_u,4607,1865,Xã Long Ph__c,7,460707
Tây Ninh,240,,Huy_n B_n C_u,4607,1865,Xã Long Giang,5,460705
Tây Ninh,240,,Huy_n B_n C_u,4607,1865,Xã Tiên Thu_n,9,460709
Tây Ninh,240,,Huy_n B_n C_u,4607,1865,Xã Long Khánh,6,460706
Tây Ninh,240,,Huy_n B_n C_u,4607,1865,Xã L_i Thu_n,3,460703
Tây Ninh,240,,Huy_n B_n C_u,4607,1865,Xã Long Thu_n,8,460708
Tây Ninh,240,,Huy_n B_n C_u,4607,1865,Xã An Th_nh,2,460702
Tây Ninh,240,,Huy_n Tr_ng Bàng,4609,2035,Th_ tr_n Tr_ng Bàng,1,460901
Tây Ninh,240,,Huy_n Tr_ng Bàng,4609,2035,Xã _ôn Thu_n,5,460905
Tây Ninh,240,,Huy_n Tr_ng Bàng,4609,2035,Xã H_ng Thu_n,8,460908
